type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",belvédère,0.0,49.0,16.0,1.0,1.0,1.0,15,670000.0
"appartements, à vendre",sidi maarouf,2.0,81.0,81.0,3.0,1.0,1.0,5,900000.0
"appartements, à vendre",californie,3.0,105.0,105.0,3.0,2.0,1.0,5,15000.0
"appartements, à vendre",autre secteur,1.0,88.0,88.0,2.0,1.0,1.0,15,1400000.0
"appartements, à vendre",belvédère,1.0,105.0,170.0,2.0,2.0,1.0,1,1400000.0
"appartements, à vendre",autre secteur,4.0,54.0,54.0,2.0,1.0,1.0,15,340000.0
"appartements, à vendre",polo,5.0,129.0,189.0,3.0,2.0,2.0,15,2600000.0
"appartements, à vendre",hay rajaa,2.0,84.0,84.0,3.0,1.0,1.0,10,100000.0
"appartements, à vendre",centre ville,2.0,136.0,136.0,2.0,1.0,1.0,20,2700000.0
"appartements, à vendre",maarif,3.0,84.0,84.0,3.0,2.0,1.0,15,1200000.0
"appartements, à vendre",bourgogne,1.0,60.0,60.0,2.0,1.0,1.0,10,850000.0
"appartements, à vendre",oulfa,0.0,60.0,60.0,2.0,1.0,1.0,10,38.0
"appartements, à vendre",aïn sebaâ,3.0,69.0,78.0,3.0,1.0,1.0,20,580000.0
"appartements, à vendre",roches noires,0.0,129.0,131.0,3.0,2.0,2.0,10,840000.0
"appartements, à vendre",sidi maarouf,4.0,100.0,100.0,3.0,2.0,1.0,15,960000.0
"appartements, à vendre",oulfa,4.0,50.0,50.0,2.0,1.0,1.0,5,290000.0
"appartements, à vendre",oulfa,2.0,50.0,50.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",sidi bernoussi,3.0,72.0,72.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",aïn chock,2.0,68.0,68.0,2.0,1.0,1.0,10,720000.0
"appartements, à vendre",sidi moumen,2.0,98.0,328.0,6.0,5.0,4.0,5,2900000.0
"appartements, à vendre",oulfa,2.0,52.0,52.0,2.0,1.0,1.0,5,350000.0
"appartements, à vendre",sidi maarouf,4.0,91.0,110.0,2.0,2.0,1.0,10,1100000.0
"appartements, à vendre",route d'azemmour,3.0,57.0,57.0,2.0,1.0,1.0,5,330000.0
"appartements, à vendre",aïn sebaâ,1.0,63.0,64.0,2.0,1.0,1.0,20,45.0
"appartements, à vendre",hay sadri,0.0,86.0,86.0,3.0,2.0,1.0,10,720000.0
"appartements, à vendre",oulfa,4.0,50.0,50.0,2.0,1.0,1.0,10,310000.0
"appartements, à vendre",aïn sebaâ,4.0,72.0,78.0,2.0,1.0,1.0,15,750000.0
"appartements, à vendre",belvédère,4.0,95.0,85.0,2.0,2.0,1.0,15,860000.0
"appartements, à vendre",maarif,3.0,122.0,140.0,3.0,2.0,1.0,15,2100000.0
"appartements, à vendre",quartier des hôpitaux,1.0,77.0,108.0,2.0,2.0,1.0,5,1450000.0
"appartements, à vendre",aïn chock,2.0,100.0,100.0,2.0,1.0,1.0,20,720000.0
"appartements, à vendre",sidi moumen,1.0,69.0,72.0,2.0,2.0,1.0,15,460000.0
"appartements, à vendre",2 mars,5.0,84.0,84.0,2.0,1.0,1.0,1,1428000.0
"appartements, à vendre",la gironde,4.0,45.0,45.0,1.0,1.0,1.0,15,550000.0
"appartements, à vendre",aïn sebaâ,1.0,110.0,112.0,4.0,2.0,2.0,10,1008000.0
"appartements, à vendre",al qods,3.0,50.0,50.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",sbata,4.0,92.0,120.0,2.0,1.0,1.0,15,750000.0
"appartements, à vendre",sidi bernoussi,1.0,91.0,101.0,3.0,2.0,1.0,1,1020000.0
"appartements, à vendre",sidi bernoussi,4.0,62.0,62.0,2.0,1.0,1.0,5,550000.0
"appartements, à vendre",autre secteur,3.0,71.0,71.0,2.0,1.0,1.0,5,680000.0
"appartements, à vendre",sidi othmane,2.0,56.0,56.0,5.0,2.0,2.0,20,110000000.0
"appartements, à vendre",oulfa,4.0,52.0,52.0,2.0,1.0,1.0,10,285000.0
"appartements, à vendre",oulfa,1.0,128.0,128.0,3.0,2.0,3.0,15,1650000.0
"appartements, à vendre",oulfa,4.0,70.0,70.0,3.0,2.0,1.0,10,650000.0
"appartements, à vendre",sidi maarouf,3.0,50.0,50.0,2.0,1.0,1.0,15,380000.0
"appartements, à vendre",sidi maarouf,2.0,71.0,71.0,2.0,1.0,1.0,10,680000.0
"appartements, à vendre",quartier des hôpitaux,6.0,100.0,125.0,3.0,2.0,2.0,15,1850000.0
"appartements, à vendre",al madina aljadida,3.0,65.0,65.0,2.0,1.0,1.0,5,610000.0
"appartements, à vendre",belvédère,3.0,83.0,87.0,2.0,1.0,1.0,15,880000.0
"appartements, à vendre",oulfa,3.0,54.0,54.0,2.0,1.0,1.0,10,290000.0
"appartements, à vendre",oulfa,1.0,68.0,68.0,3.0,1.0,1.0,10,450000.0
"appartements, à vendre",oulfa,4.0,53.0,53.0,2.0,1.0,1.0,10,230000.0
"appartements, à vendre",triangle d'or,2.0,139.0,145.0,3.0,2.0,2.0,15,2650000.0
"appartements, à vendre",oulfa,0.0,74.0,74.0,2.0,1.0,1.0,5,340000.0
"appartements, à vendre",centre ville,1.0,50.0,100.0,1.0,0.0,1.0,1,950000.0
"appartements, à vendre",maarif,5.0,113.0,113.0,2.0,2.0,1.0,15,1550000.0
"appartements, à vendre",sidi bernoussi,2.0,59.0,65.0,2.0,1.0,1.0,15,480000.0
"appartements, à vendre",bourgogne,2.0,52.0,52.0,1.0,1.0,1.0,5,1200000.0
"appartements, à vendre",sidi maarouf,2.0,121.0,135.0,3.0,3.0,2.0,1,1160000.0
"appartements, à vendre",sbata,4.0,56.0,56.0,2.0,1.0,1.0,15,480000.0
"appartements, à vendre",sidi bernoussi,2.0,55.0,60.0,2.0,1.0,1.0,15,400000.0
"appartements, à vendre",oulfa,1.0,66.0,70.0,2.0,1.0,1.0,15,450000.0
"appartements, à vendre",lissasfa,3.0,62.0,62.0,3.0,1.0,1.0,10,440000.0
"appartements, à vendre",mers sultan,3.0,86.0,89.0,2.0,1.0,2.0,20,1000000.0
"appartements, à vendre",autre secteur,2.0,60.0,60.0,2.0,1.0,1.0,1,250000.0
"appartements, à vendre",belvédère,2.0,137.0,160.0,2.0,2.0,2.0,10,1500000.0
"appartements, à vendre",oulfa,4.0,55.0,55.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",belvédère,4.0,85.0,99.0,2.0,2.0,1.0,15,900000.0
"appartements, à vendre",aïn sebaâ,2.0,92.0,92.0,2.0,2.0,2.0,15,90.0
"appartements, à vendre",bourgogne,3.0,50.0,50.0,1.0,1.0,1.0,1,960000.0
"appartements, à vendre",sidi bernoussi,1.0,102.0,116.0,3.0,1.0,1.0,15,650000.0
"appartements, à vendre",aïn sebaâ,3.0,100.0,117.0,3.0,2.0,2.0,5,1350000.0
"appartements, à vendre",belvédère,0.0,140.0,173.0,2.0,2.0,2.0,10,1250000.0
"appartements, à vendre",sidi maarouf,2.0,100.0,100.0,2.0,1.0,1.0,5,1286000.0
"appartements, à vendre",sidi bernoussi,5.0,79.0,79.0,2.0,2.0,1.0,1,7850.0
"appartements, à vendre",hay moulay rachid,4.0,160.0,82.0,3.0,1.0,1.0,10,540000.0
"appartements, à vendre",oulfa,2.0,85.0,85.0,3.0,2.0,1.0,1,990000.0
"appartements, à vendre",roches noires,1.0,73.0,79.0,2.0,1.0,1.0,10,860000.0
"appartements, à vendre",aïn sebaâ,2.0,70.0,75.0,3.0,2.0,1.0,1,540000.0
"appartements, à vendre",aïn diab,3.0,60.0,65.0,3.0,2.0,1.0,5,530000.0
"appartements, à vendre",aïn sebaâ,1.0,70.0,75.0,3.0,2.0,1.0,5,230000.0
"appartements, à vendre",oulfa,1.0,52.0,52.0,1.0,1.0,1.0,10,255000.0
"appartements, à vendre",quartier des hôpitaux,5.0,208.0,208.0,3.0,3.0,3.0,10,2800000.0
"appartements, à vendre",sidi bernoussi,2.0,84.0,84.0,2.0,2.0,2.0,5,690000.0
"appartements, à vendre",sidi maarouf,0.0,62.0,80.0,2.0,2.0,1.0,1,750000.0
"appartements, à vendre",oulfa,2.0,85.0,85.0,2.0,1.0,1.0,10,850000.0
"appartements, à vendre",oulfa,1.0,68.0,68.0,3.0,1.0,1.0,5,440000.0
"appartements, à vendre",oulfa,4.0,54.0,54.0,2.0,1.0,1.0,10,230000.0
"appartements, à vendre",belvédère,4.0,85.0,99.0,2.0,2.0,1.0,15,900000.0
"appartements, à vendre",sidi bernoussi,0.0,131.0,131.0,2.0,1.0,2.0,1,1700000.0
"appartements, à vendre",bourgogne,3.0,55.0,58.0,1.0,1.0,1.0,15,700000.0
"appartements, à vendre",anfa,4.0,123.0,137.0,3.0,2.0,1.0,15,1750000.0
"appartements, à vendre",laimoune,1.0,97.0,103.0,2.0,2.0,1.0,1,1915000.0
"appartements, à vendre",sidi bernoussi,3.0,84.0,84.0,2.0,2.0,1.0,15,650000.0
"appartements, à vendre",autre secteur,2.0,127.0,137.0,3.0,3.0,1.0,5,1700000.0
"appartements, à vendre",oulfa,3.0,57.0,57.0,2.0,1.0,1.0,10,460000.0
"appartements, à vendre",ben m'sick,3.0,78.0,78.0,1.0,1.0,1.0,15,640000.0
"appartements, à vendre",belvédère,1.0,108.0,146.0,3.0,2.0,2.0,10,1350000.0
"appartements, à vendre",ferme bretone,2.0,92.0,105.0,2.0,2.0,1.0,5,1580000.0
"appartements, à vendre",roches noires,3.0,95.0,95.0,3.0,2.0,2.0,10,920000.0
"appartements, à vendre",sidi bernoussi,1.0,74.0,73.0,2.0,1.0,1.0,1,497900.0
"appartements, à vendre",sidi moumen,3.0,77.0,80.0,2.0,1.0,1.0,5,620000.0
"appartements, à vendre",sidi moumen,2.0,88.0,88.0,2.0,0.0,1.0,1,44.0
"appartements, à vendre",racine,5.0,243.0,243.0,4.0,3.0,3.0,5,3600000.0
"appartements, à vendre",2 mars,1.0,136.0,144.0,3.0,2.0,2.0,15,1650000.0
"appartements, à vendre",oulfa,3.0,57.0,57.0,3.0,1.0,1.0,10,300000.0
"appartements, à vendre",belvédère,4.0,100.0,124.0,2.0,2.0,2.0,10,132000.0
"appartements, à vendre",bournazil,1.0,58.0,58.0,2.0,2.0,1.0,10,500000.0
"appartements, à vendre",aïn sebaâ,3.0,68.0,68.0,2.0,1.0,1.0,15,440000.0
"appartements, à vendre",sidi bernoussi,3.0,45.0,45.0,1.0,1.0,1.0,15,250000.0
"appartements, à vendre",sidi maarouf,4.0,50.0,50.0,2.0,1.0,1.0,15,600000.0
"appartements, à vendre",sidi maarouf,0.0,62.0,80.0,2.0,2.0,1.0,1,750000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",bourgogne,3.0,135.0,135.0,3.0,1.0,1.0,10,1350000.0
"appartements, à vendre",racine,1.0,165.0,189.0,5.0,2.0,2.0,10,18000.0
"appartements, à vendre",bourgogne,4.0,69.0,69.0,1.0,1.0,1.0,15,860000.0
"appartements, à vendre",oulfa,1.0,64.0,64.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",aïn sebaâ,1.0,70.0,72.0,2.0,1.0,1.0,5,780000.0
"appartements, à vendre",aïn borja,5.0,119.0,119.0,3.0,2.0,1.0,15,1060000.0
"appartements, à vendre",hay hassani,3.0,96.0,96.0,2.0,1.0,2.0,15,900000.0
"appartements, à vendre",oulfa,4.0,109.0,109.0,3.0,2.0,2.0,10,1600000.0
"appartements, à vendre",autre secteur,4.0,5.0,56.0,2.0,1.0,1.0,5,250000.0
"appartements, à vendre",sidi moumen,3.0,116.0,123.0,4.0,2.0,2.0,5,8.0
"appartements, à vendre",oulfa,1.0,78.0,98.0,2.0,2.0,1.0,20,800000.0
"appartements, à vendre",laimoune,2.0,103.0,121.0,3.0,2.0,1.0,1,2075000.0
"appartements, à vendre",lissasfa,0.0,70.0,70.0,3.0,1.0,1.0,5,500000.0
"appartements, à vendre",aïn sebaâ,2.0,64.0,64.0,2.0,2.0,1.0,1,640000.0
"appartements, à vendre",aïn chock,2.0,99.0,99.0,2.0,2.0,1.0,10,1000000.0
"appartements, à vendre",2 mars,0.0,50.0,50.0,1.0,1.0,1.0,15,700000.0
"appartements, à vendre",sidi belyout,2.0,115.0,100.0,2.0,3.0,1.0,1,3000000.0
"appartements, à vendre",oulfa,1.0,183.0,45.0,3.0,2.0,1.0,1,1845750.0
"appartements, à vendre",hay albaraka,3.0,60.0,59.0,2.0,1.0,1.0,1,580000.0
"appartements, à vendre",la gironde,4.0,86.0,100.0,2.0,2.0,2.0,15,900000.0
"appartements, à vendre",sidi bernoussi,3.0,108.0,108.0,3.0,2.0,1.0,1,520000.0
"appartements, à vendre",sidi maarouf,0.0,61.0,97.0,2.0,1.0,1.0,15,1200000.0
"appartements, à vendre",sidi moumen,0.0,100.0,125.0,4.0,0.0,1.0,10,900000.0
"appartements, à vendre",aïn sebaâ,4.0,65.0,65.0,2.0,2.0,1.0,1,715000.0
"appartements, à vendre",californie,2.0,120.0,120.0,4.0,2.0,2.0,10,1400000.0
"appartements, à vendre",aïn chock,0.0,85.0,85.0,2.0,2.0,1.0,15,900000.0
"appartements, à vendre",hay hassani,3.0,40.0,40.0,1.0,1.0,1.0,20,295000.0
"appartements, à vendre",oulfa,2.0,50.0,50.0,2.0,1.0,1.0,5,380000.0
"appartements, à vendre",autre secteur,1.0,53.0,53.0,2.0,1.0,1.0,1,290000.0
"appartements, à vendre",2 mars,3.0,178.0,178.0,3.0,2.0,2.0,15,2670000.0
"appartements, à vendre",sidi moumen,2.0,140.0,140.0,3.0,2.0,2.0,15,900000.0
"appartements, à vendre",maarif,6.0,202.0,250.0,3.0,3.0,2.0,20,3650000.0
"appartements, à vendre",autre secteur,4.0,56.0,65.0,2.0,1.0,1.0,10,380000.0
"appartements, à vendre",oulfa,3.0,54.0,54.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",roches noires,2.0,86.0,86.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",maarif,3.0,196.0,196.0,3.0,2.0,1.0,10,8500.0
"appartements, à vendre",oulfa,0.0,50.0,50.0,2.0,1.0,1.0,10,290000.0
"appartements, à vendre",bournazil,3.0,60.0,60.0,2.0,1.0,1.0,10,350000.0
"appartements, à vendre",bourgogne,4.0,87.0,87.0,2.0,1.0,1.0,20,750000.0
"appartements, à vendre",sidi maarouf,0.0,120.0,120.0,3.0,2.0,3.0,1,1100000.0
"appartements, à vendre",aïn sebaâ,2.0,2.0,2.0,3.0,2.0,1.0,1,10300.0
"appartements, à vendre",oulfa,1.0,66.0,66.0,3.0,1.0,1.0,10,450000.0
"appartements, à vendre",hay hassani,1.0,57.0,57.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",oasis,1.0,56.0,45.0,3.0,1.0,1.0,20,2580.0
"appartements, à vendre",oulfa,3.0,70.0,70.0,2.0,1.0,1.0,5,700000.0
"appartements, à vendre",aïn chock,1.0,70.0,200.0,7.0,3.0,2.0,20,1300000.0
"appartements, à vendre",aïn chock,2.0,100.0,100.0,2.0,1.0,1.0,20,720000.0
"appartements, à vendre",aïn sebaâ,3.0,55.0,56.0,2.0,2.0,1.0,1,310000.0
"appartements, à vendre",sidi maarouf,3.0,93.0,93.0,3.0,2.0,1.0,1,1000000.0
"appartements, à vendre",sidi bernoussi,4.0,75.0,75.0,2.0,2.0,1.0,10,750000.0
"appartements, à vendre",sidi maarouf,1.0,86.0,88.0,3.0,2.0,1.0,1,1080000.0
"appartements, à vendre",oulfa,1.0,183.0,45.0,3.0,2.0,1.0,1,1845750.0
"appartements, à vendre",maarif,1.0,59.0,69.0,1.0,1.0,1.0,5,850000.0
"appartements, à vendre",c.i.l,4.0,195.0,195.0,3.0,3.0,3.0,15,1950000.0
"appartements, à vendre",ben ejdia,1.0,55.0,55.0,1.0,1.0,1.0,15,240000.0
"appartements, à vendre",sidi bernoussi,2.0,86.0,86.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",sidi moumen,0.0,73.0,93.0,2.0,1.0,1.0,15,700000.0
"appartements, à vendre",hay al amal,3.0,55.0,55.0,2.0,1.0,1.0,15,500000.0
"appartements, à vendre",sidi othmane,1.0,58.0,60.0,2.0,1.0,1.0,15,400000.0
"appartements, à vendre",sidi bernoussi,4.0,50.0,50.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",sidi moumen,3.0,48.0,48.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",sidi bernoussi,1.0,94.0,96.0,2.0,1.0,1.0,15,360000.0
"appartements, à vendre",aïn sebaâ,4.0,73.0,75.0,3.0,1.0,1.0,15,650000.0
"appartements, à vendre",sidi maarouf,4.0,112.0,112.0,4.0,2.0,2.0,5,520000.0
"appartements, à vendre",beauséjour,1.0,69.0,69.0,1.0,1.0,2.0,10,940000.0
"appartements, à vendre",sidi moumen,2.0,70.0,74.0,1.0,1.0,2.0,5,520000.0
"appartements, à vendre",belvédère,4.0,85.0,99.0,2.0,2.0,1.0,15,860000.0
"appartements, à vendre",sidi moumen,1.0,54.0,63.0,2.0,1.0,1.0,5,310000.0
"appartements, à vendre",californie,3.0,75.0,78.0,2.0,1.0,1.0,10,13500.0
"appartements, à vendre",sidi moumen,1.0,77.0,77.0,4.0,1.0,1.0,5,924000.0
"appartements, à vendre",sidi bernoussi,4.0,91.0,91.0,3.0,2.0,1.0,10,690000.0
"appartements, à vendre",belvédère,3.0,86.0,90.0,2.0,1.0,1.0,5,1120000.0
"appartements, à vendre",racine,7.0,120.0,130.0,3.0,2.0,2.0,20,1650000.0
"appartements, à vendre",aïn sebaâ,1.0,56.0,57.0,2.0,1.0,1.0,1,310000.0
"appartements, à vendre",sidi bernoussi,3.0,60.0,60.0,2.0,1.0,1.0,15,360000.0
"appartements, à vendre",roches noires,1.0,112.0,112.0,2.0,2.0,2.0,15,1100000.0
"appartements, à vendre",hay hassani,2.0,85.0,85.0,2.0,2.0,2.0,15,1050000.0
"appartements, à vendre",route d'azemmour,0.0,90.0,90.0,2.0,2.0,1.0,1,4500.0
"appartements, à vendre",aïn chock,1.0,98.0,98.0,3.0,1.0,1.0,15,900000.0
"appartements, à vendre",hay moulay rachid 4,1.0,71.0,71.0,2.0,2.0,1.0,1,532500.0
"appartements, à vendre",aïn sebaâ,2.0,3.0,700.0,3.0,2.0,1.0,5,700.0
"appartements, à vendre",tantonville,3.0,98.0,99.0,2.0,2.0,1.0,15,1500000.0
"appartements, à vendre",sidi moumen,1.0,50.0,55.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",aïn sebaâ,3.0,60.0,60.0,2.0,1.0,1.0,10,5200000.0
"appartements, à vendre",route d'azemmour,4.0,78.0,78.0,2.0,2.0,1.0,1,1350000.0
"appartements, à vendre",californie,1.0,57.0,57.0,2.0,1.0,1.0,1,700000.0
"appartements, à vendre",bourgogne,2.0,135.0,135.0,2.0,1.0,1.0,10,1350000.0
"appartements, à vendre",oulfa,1.0,86.0,86.0,2.0,1.0,1.0,15,680000.0
"appartements, à vendre",belvédère,3.0,88.0,98.0,2.0,1.0,1.0,10,990000.0
"appartements, à vendre",sidi maarouf,0.0,50.0,58.0,2.0,1.0,1.0,15,450000.0
"appartements, à vendre",belvédère,3.0,84.0,84.0,3.0,2.0,1.0,15,1050000.0
"appartements, à vendre",maarif,2.0,67.0,67.0,1.0,2.0,1.0,20,25.0
"appartements, à vendre",aïn chock,1.0,48.0,48.0,2.0,1.0,1.0,1,180000.0
"appartements, à vendre",aïn sebaâ,2.0,80.0,80.0,2.0,1.0,2.0,15,700000.0
"appartements, à vendre",sidi bernoussi,3.0,77.0,89.0,2.0,2.0,1.0,15,700000.0
"appartements, à vendre",sidi bernoussi,3.0,120.0,84.0,3.0,2.0,1.0,10,380000.0
"appartements, à vendre",maarif,5.0,68.0,98.0,1.0,1.0,1.0,15,1250000.0
"appartements, à vendre",oulfa,1.0,69.0,69.0,3.0,1.0,0.0,1,500000.0
"appartements, à vendre",hay hassani,4.0,50.0,53.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",hay hassani,1.0,72.0,115.0,2.0,1.0,1.0,20,1200000.0
"appartements, à vendre",aïn sebaâ,3.0,95.0,93.0,3.0,1.0,1.0,15,900000.0
"appartements, à vendre",belvédère,4.0,114.0,125.0,3.0,2.0,1.0,15,1550000.0
"appartements, à vendre",al fida,2.0,72.0,72.0,6.0,2.0,3.0,20,1000000.0
"appartements, à vendre",sidi moumen,1.0,58.0,58.0,2.0,1.0,1.0,15,390000.0
"appartements, à vendre",sidi maarouf,4.0,142.0,142.0,3.0,2.0,2.0,1,13000.0
"appartements, à vendre",val fleuri,5.0,154.0,154.0,3.0,2.0,1.0,1,2300000.0
"appartements, à vendre",lissasfa,4.0,72.0,72.0,2.0,2.0,2.0,10,520000.0
"appartements, à vendre",2 mars,0.0,116.0,116.0,2.0,2.0,1.0,10,1500000.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",aïn chock,2.0,114.0,114.0,2.0,1.0,2.0,15,100.0
"appartements, à vendre",aïn chock,2.0,100.0,100.0,2.0,1.0,1.0,20,700000.0
"appartements, à vendre",aïn sebaâ,1.0,56.0,57.0,2.0,1.0,1.0,1,280000.0
"appartements, à vendre",aïn sebaâ,3.0,58.0,58.0,2.0,2.0,1.0,1,50000.0
"appartements, à vendre",sidi moumen,5.0,84.0,84.0,3.0,2.0,2.0,10,670000.0
"appartements, à vendre",ben m'sick,2.0,61.0,50.0,2.0,1.0,1.0,15,640000.0
"appartements, à vendre",aïn sebaâ,3.0,56.0,60.0,2.0,1.0,1.0,1,295000.0
"appartements, à vendre",hay mohammadi,3.0,56.0,56.0,2.0,1.0,1.0,15,460000.0
"appartements, à vendre",hay mohammadi,1.0,64.0,64.0,2.0,1.0,1.0,20,680000.0
"appartements, à vendre",aïn diab,4.0,79.0,79.0,2.0,2.0,1.0,1,770000.0
"appartements, à vendre",racine,3.0,252.0,252.0,4.0,2.0,3.0,15,48.0
"appartements, à vendre",sidi maarouf,3.0,53.0,53.0,2.0,1.0,1.0,15,440000.0
"appartements, à vendre",aïn borja,2.0,75.0,75.0,2.0,1.0,2.0,15,740000.0
"appartements, à vendre",autre secteur,2.0,84.0,80.0,2.0,2.0,1.0,15,560000.0
"appartements, à vendre",ferme bretone,4.0,152.0,152.0,3.0,3.0,2.0,5,3000000.0
"appartements, à vendre",sidi moumen,0.0,82.0,90.0,2.0,1.0,1.0,5,380000.0
"appartements, à vendre",la gironde,4.0,85.0,85.0,3.0,1.0,1.0,10,980000.0
"appartements, à vendre",sidi bernoussi,4.0,96.0,110.0,3.0,2.0,1.0,15,3000.0
"appartements, à vendre",sidi bernoussi,1.0,66.0,66.0,2.0,1.0,1.0,5,460000.0
"appartements, à vendre",belvédère,4.0,85.0,99.0,2.0,2.0,1.0,15,860000.0
"appartements, à vendre",aïn chock,3.0,141.0,141.0,3.0,2.0,1.0,15,1020000.0
"appartements, à vendre",aïn sebaâ,1.0,55.0,56.0,2.0,1.0,1.0,1,310000.0
"appartements, à vendre",oulfa,3.0,70.0,70.0,2.0,1.0,1.0,10,3500.0
"appartements, à vendre",aïn sebaâ,1.0,38.0,38.0,2.0,1.0,1.0,15,250000.0
"appartements, à vendre",oulfa,2.0,67.0,67.0,2.0,1.0,1.0,5,65000000.0
"appartements, à vendre",belvédère,1.0,55.0,55.0,1.0,1.0,1.0,15,560000.0
"appartements, à vendre",oulfa,1.0,50.0,50.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",oulfa,4.0,93.0,93.0,3.0,2.0,1.0,10,800000.0
"appartements, à vendre",palmier,1.0,160.0,172.0,3.0,3.0,3.0,20,2800000.0
"appartements, à vendre",la gironde,5.0,61.0,61.0,1.0,1.0,1.0,10,730000.0
"appartements, à vendre",sidi maarouf,4.0,98.0,98.0,3.0,2.0,1.0,10,1230000.0
"appartements, à vendre",aïn sebaâ,2.0,60.0,60.0,2.0,1.0,1.0,15,380000.0
"appartements, à vendre",autre secteur,2.0,110.0,110.0,3.0,1.0,1.0,15,1.0
"appartements, à vendre",hay albaraka,1.0,130.0,130.0,4.0,2.0,2.0,20,750000.0
"appartements, à vendre",sidi bernoussi,2.0,118.0,120.0,3.0,2.0,2.0,5,750000.0
"appartements, à vendre",hay moulay rachid,1.0,50.0,50.0,2.0,1.0,1.0,15,360000.0
"appartements, à vendre",aïn sebaâ,4.0,56.0,57.0,2.0,1.0,1.0,1,290000.0
"appartements, à vendre",sidi moumen,1.0,1.0,1.0,2.0,2.0,1.0,1,900000.0
"appartements, à vendre",lissasfa,2.0,59.0,60.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",aïn sebaâ,1.0,80.0,100.0,2.0,1.0,2.0,10,76.0
"appartements, à vendre",aïn sebaâ,3.0,55.0,57.0,2.0,2.0,1.0,1,300000.0
"appartements, à vendre",aïn sebaâ,1.0,55.0,56.0,2.0,1.0,1.0,1,320000.0
"appartements, à vendre",belvédère,4.0,85.0,99.0,2.0,2.0,1.0,15,860000.0
"appartements, à vendre",maarif,8.0,224.0,224.0,4.0,4.0,3.0,20,3300000.0
"appartements, à vendre",centre ville,2.0,130.0,130.0,3.0,1.0,1.0,1,440000.0
"appartements, à vendre",industriel nord,2.0,77.0,84.0,2.0,1.0,1.0,5,270000.0
"appartements, à vendre",sidi bernoussi,0.0,112.0,112.0,9.0,2.0,2.0,5,660000.0
"appartements, à vendre",sidi bernoussi,0.0,64.0,62.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",maarif,3.0,145.0,175.0,3.0,2.0,1.0,10,3200000.0
"appartements, à vendre",maarif,3.0,113.0,113.0,2.0,2.0,2.0,10,1700000.0
"appartements, à vendre",hay rajaa,2.0,80.0,80.0,3.0,1.0,1.0,5,800000.0
"appartements, à vendre",bourgogne,1.0,49.0,50.0,1.0,1.0,1.0,10,700000.0
"appartements, à vendre",belvédère,3.0,106.0,119.0,3.0,2.0,1.0,5,1350000.0
"appartements, à vendre",racine,4.0,135.0,135.0,3.0,2.0,1.0,10,2700000.0
"appartements, à vendre",triangle d'or,1.0,154.0,128.0,2.0,2.0,2.0,10,2400000.0
"appartements, à vendre",anfa,1.0,56.0,62.0,1.0,1.0,1.0,10,710000.0
"appartements, à vendre",autre secteur,4.0,48.0,50.0,2.0,1.0,1.0,5,2700000.0
"appartements, à vendre",ben m'sick,1.0,3000.0,800.0,2.0,2.0,2.0,1,130.0
"appartements, à vendre",la gironde,5.0,109.0,152.0,3.0,2.0,1.0,5,1550000.0
"appartements, à vendre",2 mars,3.0,90.0,96.0,2.0,1.0,1.0,15,1650000.0
"appartements, à vendre",maarif,3.0,89.0,103.0,2.0,2.0,2.0,15,1130000.0
"appartements, à vendre",anfa,3.0,202.0,198.0,3.0,3.0,2.0,15,4700000.0
"appartements, à vendre",autre secteur,0.0,80.0,81.0,2.0,1.0,1.0,1,300000.0
"appartements, à vendre",belvédère,4.0,126.0,126.0,4.0,2.0,1.0,5,1750000.0
"appartements, à vendre",sidi maarouf,0.0,57.0,64.0,1.0,1.0,1.0,15,520000.0
"appartements, à vendre",hay inara,4.0,60.0,60.0,2.0,1.0,1.0,15,570000.0
"appartements, à vendre",anfa,4.0,160.0,160.0,3.0,3.0,3.0,15,2100000.0
"appartements, à vendre",oulfa,1.0,52.0,52.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",aïn sebaâ,1.0,76.0,76.0,2.0,2.0,1.0,1,798000.0
"appartements, à vendre",belvédère,2.0,78.0,80.0,2.0,2.0,1.0,10,1000000.0
